Mã MH,Tên MH,Số tín chỉ,Nhóm lớp,DK/ Sĩ số,Ngôn ngữ,Nhóm LT,Giảng viên,Nhóm BT,Giảng viên BT/TN,Sĩ số LT,Thứ(Buổi 1),Tiết(Buổi 1),Phòng(Buổi 1),CS(Buổi 1),Thứ(Buổi 2),Tiết(Buổi 2),Phòng(Buổi 2),CS(Buổi 2),Thứ(Buổi 3),Tiết(Buổi 3),Phòng(Buổi 3),CS(Buổi 3)
ME2005 ,Trangbị điện-đtử trg MCN,4.0,CC01_CC01,15/15,TA,CC01, ,CC01, ,30,Thứ 3 ,8 9 10 11 12,C1-203 ,1 ,Thứ 6 ,10 11 12,B1-315 ,1 ,,,,
ME2005 ,Trangbị điện-đtử trg MCN,4.0,CC01_CC03,14/15,TA,CC01, ,CC03,Nguyễn Duy Anh ,30,Thứ 5 ,8 9 10 11 12,C1-202 ,1 ,Thứ 6 ,10 11 12,B1-315 ,1 ,,,,
ME2005 ,Trangbị điện-đtử trg MCN,4.0,CC02_CC04,15/15,TA,CC02,Lê Đức Hạnh ,CC04, ,45,Thứ 3 ,7 8 9 10 11,C1-203 ,1 ,Thứ 5 ,7 8 9,B6-301 ,1 ,,,,
ME2005 ,Trangbị điện-đtử trg MCN,4.0,CC02_CC05,15/15,TA,CC02,Lê Đức Hạnh ,CC05,Lê Đức Hạnh ,45,Thứ 5 ,7 8 9,B6-301 ,1 ,Thứ 6 ,2 3 4 5 6,C1-202 ,1 ,,,,
ME2005 ,Trangbị điện-đtử trg MCN,4.0,CC02_CC06,11/15,TA,CC02,Lê Đức Hạnh ,CC06,Lê Đức Hạnh ,45,Thứ 4 ,8 9 10 11 12,C1-203 ,1 ,Thứ 5 ,7 8 9,B6-301 ,1 ,,,,
ME2005 ,Trangbị điện-đtử trg MCN,4.0,CC03_CC07,12/15,TA,CC03,Nguyễn Duy Anh ,CC07,Trần Việt Hồng ,45,Thứ 2 ,2 3 4 5 6,C1-203 ,1 ,Thứ 5 ,4 5 6,B4-302 ,1 ,,,,
ME2005 ,Trangbị điện-đtử trg MCN,4.0,CC03_CC08,12/15,TA,CC03,Nguyễn Duy Anh ,CC08,Lê Đức Hạnh ,45,Thứ 4 ,2 3 4 5 6,C1-205 ,1 ,Thứ 5 ,4 5 6,B4-302 ,1 ,,,,
ME2005 ,Trangbị điện-đtử trg MCN,4.0,CC03_CC09,9/15,TA,CC03,Nguyễn Duy Anh ,CC09, ,45,Thứ 3 ,2 3 4 5 6,C1-203 ,1 ,Thứ 5 ,4 5 6,B4-302 ,1 ,,,,
ME2005 ,Trangbị điện-đtử trg MCN,4.0,CC04_CC10,15/15,TA,CC04,Trần Việt Hồng ,CC10,Trần Việt Hồng ,30,Thứ 6 ,2 3 4,B10-203 ,1 ,Thứ 6 ,8 9 10 11 12,C1-205 ,1 ,,,,
ME2005 ,Trangbị điện-đtử trg MCN,4.0,CC04_CC12,15/15,TA,CC04,Trần Việt Hồng ,CC12, ,30,Thứ 5 ,2 3 4 5 6,C1-203 ,1 ,Thứ 6 ,2 3 4,B10-203 ,1 ,,,,
ME2005 ,Trangbị điện-đtử trg MCN,4.0,L01_L01,17/20,V,L01,Phạm ơng Tng ,L01,Đặng Thành Luân ,80,Thứ 3 ,8 9 10,H3-503 ,2 ,Thứ 6 ,8 9 10 11 12,C1-202 ,1 ,,,,
ME2005 ,Trangbị điện-đtử trg MCN,4.0,L01_L02,20/20,V,L01,Phạm ơng Tng ,L02,Đỗ Huỳnh Nhật ,80,Thứ 3 ,8 9 10,H3-503 ,2 ,Thứ 4 ,7 8 9 10 11,C1-203 ,1 ,,,,
ME2005 ,Trangbị điện-đtử trg MCN,4.0,L01_L03,18/20,V,L01,Phạm ơng Tng ,L03,Vương Ngọc Anh Thư ,80,Thứ 2 ,8 9 10 11 12,C1-202 ,1 ,Thứ 3 ,8 9 10,H3-503 ,2 ,,,,
ME2005 ,Trangbị điện-đtử trg MCN,4.0,L01_L04,20/20,V,L01,Phạm ơng Tng ,L04,Đặng Thành Luân ,80,Thứ 3 ,8 9 10,H3-503 ,2 ,Thứ 5 ,8 9 10 11 12,C1-205 ,1 ,,,,
ME2005 ,Trangbị điện-đtử trg MCN,4.0,L02_L05,20/20,V,L02, ,L05,Vương Ngọc Anh Thư ,80,Thứ 4 ,8 9 10 11 12,C1-202 ,1 ,Thứ 5 ,9 10 11,H6-514 ,2 ,,,,
ME2005 ,Trangbị điện-đtử trg MCN,4.0,L02_L06,20/20,V,L02, ,L06,Vương Ngọc Anh Thư ,80,Thứ 5 ,9 10 11,H6-514 ,2 ,Thứ 6 ,8 9 10 11 12,C1-203 ,1 ,,,,
ME2005 ,Trangbị điện-đtử trg MCN,4.0,L02_L07,20/20,V,L02, ,L07,Đặng Thành Luân ,80,Thứ 5 ,9 10 11,H6-514 ,2 ,Thứ 6 ,2 3 4 5 6,C1-202 ,1 ,,,,
ME2005 ,Trangbị điện-đtử trg MCN,4.0,L02_L08,13/20,V,L02, ,L08,Đỗ Huỳnh Nhật ,80,Thứ 3 ,7 8 9 10 11,C1-202 ,1 ,Thứ 5 ,9 10 11,H6-514 ,2 ,,,,
ME2005 ,Trangbị điện-đtử trg MCN,4.0,L03_L09,16/20,V,L03,Nguyễn Duy Anh ,L09,Châu Hoàng Liên Sơn ,80,Thứ 2 ,9 10 11,H6-512 ,2 ,Thứ 5 ,2 3 4 5 6,C1-203 ,1 ,,,,
ME2005 ,Trangbị điện-đtử trg MCN,4.0,L03_L10,20/20,V,L03,Nguyễn Duy Anh ,L10,Châu Hoàng Liên Sơn ,80,Thứ 2 ,9 10 11,H6-512 ,2 ,Thứ 4 ,2 3 4 5 6,C1-202 ,1 ,,,,
ME2005 ,Trangbị điện-đtử trg MCN,4.0,L03_L11,14/20,V,L03,Nguyễn Duy Anh ,L11,Vương Ngọc Anh Thư ,80,Thứ 2 ,9 10 11,H6-512 ,2 ,Thứ 6 ,2 3 4 5 6,C1-203 ,1 ,,,,
ME2005 ,Trangbị điện-đtử trg MCN,4.0,L03_L12,20/20,V,L03,Nguyễn Duy Anh ,L12,Đỗ Huỳnh Nhật ,80,Thứ 2 ,9 10 11,H6-512 ,2 ,Thứ 4 ,2 3 4 5 6,C1-203 ,1 ,,,,
ME2005 ,Trangbị điện-đtử trg MCN,4.0,L04_L13,19/20,V,L04,Phạm ơng Tng ,L13,Vương Ngọc Anh Thư ,80,Thứ 3 ,8 9 10 11 12,C1-205 ,1 ,Thứ 4 ,8 9 10,H6-413 ,2 ,,,,
ME2005 ,Trangbị điện-đtử trg MCN,4.0,L04_L14,19/20,V,L04,Phạm ơng Tng ,L14,Đỗ Huỳnh Nhật ,80,Thứ 3 ,8 9 10 11 12,C1-202 ,1 ,Thứ 4 ,8 9 10,H6-413 ,2 ,,,,
ME2005 ,Trangbị điện-đtử trg MCN,4.0,L04_L15,20/20,V,L04,Phạm ơng Tng ,L15,Vương Ngọc Anh Thư ,80,Thứ 4 ,8 9 10,H6-413 ,2 ,Thứ 5 ,2 3 4 5 6,C1-202 ,1 ,,,,
ME2005 ,Trangbị điện-đtử trg MCN,4.0,L04_L16,20/20,V,L04,Phạm ơng Tng ,L16,Đặng Thành Luân ,80,Thứ 4 ,8 9 10,H6-413 ,2 ,Thứ 5 ,8 9 10 11 12,C1-203 ,1 ,,,,
ME2005 ,Trangbị điện-đtử trg MCN,4.0,L05_L17,20/20,V,L05,Trần Việt Hồng ,L17,Đỗ Huỳnh Nhật ,80,Thứ 2 ,2 3 4 5 6,C1-202 ,1 ,Thứ 5 ,2 3 4,H6-305 ,2 ,,,,
ME2005 ,Trangbị điện-đtử trg MCN,4.0,L05_L18,19/20,V,L05,Trần Việt Hồng ,L18,Vương Ngọc Anh Thư ,80,Thứ 2 ,8 9 10 11 12,C1-203 ,1 ,Thứ 5 ,2 3 4,H6-305 ,2 ,,,,
ME2005 ,Trangbị điện-đtử trg MCN,4.0,L05_L19,19/20,V,L05,Trần Việt Hồng ,L19,Đỗ Huỳnh Nhật ,80,Thứ 3 ,2 3 4 5 6,C1-202 ,1 ,Thứ 5 ,2 3 4,H6-305 ,2 ,,,,
ME2005 ,Trangbị điện-đtử trg MCN,4.0,L05_L20,19/20,V,L05,Trần Việt Hồng ,L20,Châu Hoàng Liên Sơn ,80,Thứ 2 ,2 3 4 5 6,C1-202 ,1 ,Thứ 5 ,2 3 4,H6-305 ,2 ,,,,
ME2005 ,Trangbị điện-đtử trg MCN,4.0,Z3LI_Z3LI,22/15,V,Z3LI,Trần Việt Hồng ,Z3LI, ,15,Chủ nhật ,2 3 4,DP- COSOLIENKET ,1 ,Chủ nhật ,7 8 9 10 11,C1-205 ,1 ,,,,
ME2007 ,Chi tiết máy,3.0,CC01_CC01,35/40,TA,CC01,Nguyễn Hữu Lộc ,CC01,Nguyễn Hữu Lộc ,40,Thứ 4 ,8 9,B1-303 ,1 ,Thứ 6 ,11 12,B4-303 ,1 ,,,,
ME2007 ,Chi tiết máy,3.0,CC02_CC02,24/40,TA,CC02,Phạm Minh Tuấn ,CC02,Phạm Minh Tuấn ,40,Thứ 4 ,2 3,B4-403 ,1 ,Thứ 6 ,8 9,B1-210 ,1 ,,,,
ME2007 ,Chi tiết máy,3.0,CC03_CC03,40/40,TA,CC03,Phạm Minh Tuấn ,CC03,Phạm Minh Tuấn ,40,Thứ 3 ,5 6,B1-301 ,1 ,Thứ 4 ,4 5,A4-510 ,1 ,,,,
ME2007 ,Chi tiết máy,3.0,CC04_CC04,31/40,TA,CC04,Nguyễn Hữu Lộc ,CC04,Nguyễn Hữu Lộc ,40,Thứ 3 ,2 3,B1-314 ,1 ,Thứ 4 ,10 11,B10-202 ,1 ,,,,
ME2007 ,Chi tiết máy,3.0,L01_L01,76/80,V,L01,Trần Thiên Phúc ,L01,Trần Thiên Phúc ,80,Thứ 3 ,2 3,H6-212 ,2 ,Thứ 5 ,4 5,H3-304 ,2 ,,,,
ME2007 ,Chi tiết máy,3.0,L02_L02,79/80,V,L02,Trần Thiên Phúc ,L02,Trần Thiên Phúc ,80,Thứ 3 ,4 5,H6-214 ,2 ,Thứ 5 ,11 12,H6-306 ,2 ,,,,
ME2007 ,Chi tiết máy,3.0,L03_L03,80/80,V,L03,Bùi Trọng Hiếu ,L03,Bùi Trọng Hiếu ,80,Thứ 4 ,4 5,H6-110 ,2 ,Thứ 5 ,7 8,H2-407 ,2 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,CC01_CC01,16/23,TA,CC01,Trần Việt Hồng ,CC01,Lê Đức Hạnh ,45,Thứ 2 ,2 3 4 5 6,C1-201B ,1 ,Thứ 4 ,2 3,B1-214 ,1 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,CC01_CC02,21/22,TA,CC01,Trần Việt Hồng ,CC02,Phạm ơng Tng ,45,Thứ 4 ,2 3,B1-214 ,1 ,Thứ 7 ,2 3 4 5 6,C1-201B ,1 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,CC02_CC04,20/22,TA,CC02,Nguyễn Tấn Tiến ,CC04,Phạm ơng Tng ,22,Thứ 4 ,8 9,B1-301 ,1 ,Chủ nhật ,2 3 4 5 6,C1-201B ,1 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,CC03_CC05,23/23,TA,CC03,Đoàn Thế Thảo ,CC05,Phạm ơng Tng ,45,Thứ 2 ,9 10,B10-206 ,1 ,Thứ 6 ,2 3 4 5 6,C1-201B ,1 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,CC03_CC06,15/22,TA,CC03,Đoàn Thế Thảo ,CC06, ,45,Thứ 2 ,9 10,B10-206 ,1 ,Thứ 7 ,2 3 4 5 6,C1-201B ,1 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,CC04_CC08,21/22,TA,CC04,Võ Tường Quân ,CC08,Đoàn Thế Thảo ,22,Thứ 2 ,11 12,B1-313 ,1 ,Thứ 3 ,8 9 10 11 12,C1-201B ,1 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,L01_L01,19/25,V,L01,Phùng Trí Công ,L01, ,100,Thứ 3 ,11 12,H6-312 ,2 ,Thứ 6 ,2 3 4 5 6,C1-201B ,1 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,L01_L02,22/25,V,L01,Phùng Trí Công ,L02,Vương Ngọc Anh Thư ,100,Thứ 3 ,2 3 4 5 6,C1-201B ,1 ,Thứ 3 ,11 12,H6-312 ,2 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,L01_L03,21/25,V,L01,Phùng Trí Công ,L03, ,100,Thứ 3 ,11 12,H6-312 ,2 ,Thứ 6 ,7 8 9 10 11,C1-201B ,1 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,L01_L04,25/25,V,L01,Phùng Trí Công ,L04, ,100,Thứ 2 ,2 3 4 5 6,C1-201B ,1 ,Thứ 3 ,11 12,H6-312 ,2 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,L02_L05,24/25,V,L02,Lê Đức Hạnh ,L05,Vương Ngọc Anh Thư ,100,Thứ 3 ,2 3,H2-205 ,2 ,Thứ 5 ,8 9 10 11 12,C1-201B ,1 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,L02_L06,22/25,V,L02,Lê Đức Hạnh ,L06, ,100,Thứ 3 ,2 3,H2-205 ,2 ,Thứ 6 ,8 9 10 11 12,C1-201B ,1 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,L02_L07,20/25,V,L02,Lê Đức Hạnh ,L07,Vương Ngọc Anh Thư ,100,Thứ 3 ,2 3,H2-205 ,2 ,Thứ 7 ,8 9 10 11 12,C1-201B ,1 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,L02_L08,24/25,V,L02,Lê Đức Hạnh ,L08, ,100,Thứ 3 ,2 3,H2-205 ,2 ,Thứ 3 ,8 9 10 11 12,C1-201B ,1 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,L03_L09,25/25,V,L03,Lê Thanh Hải ,L09, ,100,Thứ 5 ,4 5,H2-407 ,2 ,Chủ nhật ,2 3 4 5 6,C1-201B ,1 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,L03_L10,16/25,V,L03,Lê Thanh Hải ,L10,Đặng Thành Luân ,100,Thứ 5 ,4 5,H2-407 ,2 ,Chủ nhật ,7 8 9 10 11,C1-201B ,1 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,L03_L11,21/25,V,L03,Lê Thanh Hải ,L11, ,100,Thứ 5 ,4 5,H2-407 ,2 ,Thứ 5 ,8 9 10 11 12,C1-201B ,1 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,L03_L12,25/25,V,L03,Lê Thanh Hải ,L12,Đoàn Thế Thảo ,100,Thứ 4 ,8 9 10 11 12,C1-201B ,1 ,Thứ 5 ,4 5,H2-407 ,2 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,L04_L13,25/25,V,L04,Võ Tường Quân ,L13,Châu Hoàng Liên Sơn ,100,Thứ 5 ,2 3,H3-504 ,2 ,Chủ nhật ,7 8 9 10 11,C1-201B ,1 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,L04_L14,22/25,V,L04,Võ Tường Quân ,L14,Vương Ngọc Anh Thư ,100,Thứ 5 ,2 3,H3-504 ,2 ,Thứ 7 ,7 8 9 10 11,C1-201B ,1 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,L04_L15,17/25,V,L04,Võ Tường Quân ,L15,Ngô Hà Quang Thịnh ,100,Thứ 3 ,2 3 4 5 6,C1-201B ,1 ,Thứ 5 ,2 3,H3-504 ,2 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,L04_L16,17/25,V,L04,Võ Tường Quân ,L16,Vương Ngọc Anh Thư ,100,Thứ 2 ,2 3 4 5 6,C1-201B ,1 ,Thứ 5 ,2 3,H3-504 ,2 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,L05_L17,17/25,V,L05, ,L17, ,75,Thứ 6 ,2 3,H3-504 ,2 ,Chủ nhật ,2 3 4 5 6,C1-201B ,1 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,L05_L18,13/25,V,L05, ,L18,Lê Đức Hạnh ,75,Thứ 6 ,2 3,H3-504 ,2 ,Thứ 6 ,8 9 10 11 12,C1-201B ,1 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,L05_L20,24/25,V,L05, ,L20, ,75,Thứ 6 ,2 3,H3-504 ,2 ,Thứ 7 ,2 3 4 5 6,C1-201B ,1 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,L06_L23,14/25,V,L06,Ngô Hà Quang Thịnh ,L23, ,25,Thứ 6 ,2 3 4 5 6,C1-201B ,1 ,Thứ 6 ,11 12,H6-214 ,2 ,,,,
ME2009 ,Kỹthuật điềukhiển tựđộng,3.0,P01_P01,18/25,V,P01,Ngô Hà Quang Thịnh ,P01,Đặng Thành Luân ,25,Thứ 2 ,8 9 10 11 12,C1-201B ,1 ,Thứ 3 ,7 8,B4-303 ,1 ,,,,
ME2019 ,Môi trường và con người,3.0,L01_L01,20/20,V,L01,Nguyễn Văn Thành ,L01,Bùi Anh Quốc ,80,Thứ 2 ,9 10,H6-109 ,2 ,,,,1 ,,,,
ME2019 ,Môi trường và con người,3.0,L01_L02,20/20,V,L01,Nguyễn Văn Thành ,L02,Bùi Anh Quốc ,80,Thứ 2 ,9 10,H6-109 ,2 ,,,,1 ,,,,
ME2019 ,Môi trường và con người,3.0,L01_L03,20/20,V,L01,Nguyễn Văn Thành ,L03,Bùi Anh Quốc ,80,Thứ 2 ,9 10,H6-109 ,2 ,,,,1 ,,,,
ME2019 ,Môi trường và con người,3.0,L01_L04,20/20,V,L01,Nguyễn Văn Thành ,L04,Bùi Anh Quốc ,80,Thứ 2 ,9 10,H6-109 ,2 ,,,,1 ,,,,
ME2019 ,Môi trường và con người,3.0,L02_L05,20/20,V,L02,Huỳnh Hữu Nghị ,L05,Bùi Anh Quốc ,80,Thứ 6 ,3 4,H6-512 ,2 ,,,,1 ,,,,
ME2019 ,Môi trường và con người,3.0,L02_L06,20/20,V,L02,Huỳnh Hữu Nghị ,L06,Bùi Anh Quốc ,80,Thứ 6 ,3 4,H6-512 ,2 ,,,,1 ,,,,
ME2019 ,Môi trường và con người,3.0,L02_L07,20/20,V,L02,Huỳnh Hữu Nghị ,L07,Bùi Anh Quốc ,80,Thứ 6 ,3 4,H6-512 ,2 ,,,,1 ,,,,
ME2019 ,Môi trường và con người,3.0,L02_L08,20/20,V,L02,Huỳnh Hữu Nghị ,L08,Bùi Anh Quốc ,80,Thứ 6 ,3 4,H6-512 ,2 ,,,,1 ,,,,
ME2019 ,Môi trường và con người,3.0,L03_L09,20/20,V,L03,Nguyễn Văn Thành ,L09, ,80,Thứ 2 ,11 12,H6-313 ,2 ,,,,1 ,,,,
ME2019 ,Môi trường và con người,3.0,L03_L10,20/20,V,L03,Nguyễn Văn Thành ,L10, ,80,Thứ 2 ,11 12,H6-313 ,2 ,,,,1 ,,,,
ME2019 ,Môi trường và con người,3.0,L03_L11,20/20,V,L03,Nguyễn Văn Thành ,L11, ,80,Thứ 2 ,11 12,H6-313 ,2 ,,,,1 ,,,,
ME2019 ,Môi trường và con người,3.0,L03_L12,20/20,V,L03,Nguyễn Văn Thành ,L12, ,80,Thứ 2 ,11 12,H6-313 ,2 ,,,,1 ,,,,
ME2019 ,Môi trường và con người,3.0,L04_L13,20/20,V,L04,Huỳnh Hữu Nghị ,L13, ,100,Thứ 6 ,5 6,H6-512 ,2 ,,,,1 ,,,,
ME2019 ,Môi trường và con người,3.0,L04_L14,20/20,V,L04,Huỳnh Hữu Nghị ,L14, ,100,Thứ 6 ,5 6,H6-512 ,2 ,,,,1 ,,,,
ME2019 ,Môi trường và con người,3.0,L04_L15,20/20,V,L04,Huỳnh Hữu Nghị ,L15, ,100,Thứ 6 ,5 6,H6-512 ,2 ,,,,1 ,,,,
ME2019 ,Môi trường và con người,3.0,L04_L16,20/20,V,L04,Huỳnh Hữu Nghị ,L16, ,100,Thứ 6 ,5 6,H6-512 ,2 ,,,,1 ,,,,
ME2019 ,Môi trường và con người,3.0,L04_L17,20/20,V,L04,Huỳnh Hữu Nghị ,L17, ,100,Thứ 6 ,5 6,H6-512 ,2 ,,,,1 ,,,,
ME2045 ,Kinh tế kỹ thuật,3.0,CC01_CC01,45/45,TA,CC01,Lê Ngọc Quỳnh Lam ,CC01,Lê Ngọc Quỳnh Lam ,45,Thứ 2 ,7 8,B10-207 ,1 ,Thứ 3 ,11 12,B4-301 ,1 ,,,,
ME2045 ,Kinh tế kỹ thuật,3.0,L01_L01,80/80,V,L01,Nguyễn Hữu Phúc ,L01,Nguyễn Hữu Phúc ,80,Thứ 3 ,2 3,H3-404 ,2 ,Thứ 4 ,9 10,H6-516 ,2 ,,,,
ME2049 ,ứng dụng máy tính trg cn,3.0,CC01_CC01,23/23,TA,CC01,Hồ Thanh Phong ,CC01,Nguyễn Hữu Phúc ,45,Thứ 5 ,2 3 4 5 6,C1-201 ,1 ,Thứ 6 ,10 11,B1-313 ,1 ,,,,
ME2049 ,ứng dụng máy tính trg cn,3.0,CC01_CC02,22/22,TA,CC01,Hồ Thanh Phong ,CC02,Nguyễn Đức Duy ,45,Thứ 4 ,8 9 10 11 12,C1-201 ,1 ,Thứ 6 ,10 11,B1-313 ,1 ,,,,
ME2049 ,ứng dụng máy tính trg cn,3.0,L01_L01,29/40,V,L01,Nguyễn Hữu Phúc ,L01,Nguyễn Hữu Phúc ,80,Thứ 5 ,8 9 10 11 12,H1-710 ,2 ,Thứ 6 ,11 12,H3-504 ,2 ,,,,
ME2049 ,ứng dụng máy tính trg cn,3.0,L01_L02,17/40,V,L01,Nguyễn Hữu Phúc ,L02,Nguyễn Hữu Phúc ,80,Thứ 2 ,8 9 10 11 12,H1-710 ,2 ,Thứ 6 ,11 12,H3-504 ,2 ,,,,
ME2049 ,ứng dụng máy tính trg cn,3.0,L02_L03,10/40,V,L02,Nguyễn Hữu Phúc ,L03,Nguyễn Hữu Phúc ,80,Thứ 2 ,4 5,H3-504 ,2 ,Thứ 6 ,2 3 4 5 6,H1-710 ,2 ,,,,
ME2049 ,ứng dụng máy tính trg cn,3.0,L02_L04,40/40,V,L02,Nguyễn Hữu Phúc ,L04,Nguyễn Hữu Phúc ,80,Thứ 2 ,4 5,H3-504 ,2 ,Thứ 3 ,8 9 10 11 12,H1-710 ,2 ,,,,
ME2051 ,Vận trù học,3.0,L01_L01,72/80,V,L01,Đinh Bá Hùng Anh ,L01,Đinh Bá Hùng Anh ,80,Thứ 4 ,9 10,H3-505 ,2 ,Thứ 4 ,11 12,H6-504 ,2 ,,,,
ME2065 ,Công nghệ may 1,3.0,L01_L01,44/60,V,L01,Hồ Thị Minh Hương ,L01,Hồ Thị Minh Hương ,60,Thứ 2 ,4 5,H6-214 ,2 ,Thứ 6 ,2 3,H6-206 ,2 ,,,,
ME2071 ,Các quá trình chế tạo,3.0,BD01_BD01,40/100,V,BD01,Bành Quốc Nguyên ,BD01,Bành Quốc Nguyên ,100,,,,1 ,,,,1 ,,,,
ME2071 ,Các quá trình chế tạo,3.0,CC01_CC01,20/20,TA,CC01,Trần Anh Sơn ,CC01,Trần Anh Sơn ,40,Thứ 3 ,11 12,B1-301 ,1 ,,,,1 ,,,,
ME2071 ,Các quá trình chế tạo,3.0,CC01_CC02,5/20,TA,CC01,Trần Anh Sơn ,CC02,Trần Anh Sơn ,40,Thứ 3 ,11 12,B1-301 ,1 ,,,,1 ,,,,
ME2071 ,Các quá trình chế tạo,3.0,CC02_CC03,15/20,TA,CC02,Trần Doãn Sơn ,CC03,Trần Anh Sơn ,40,Thứ 3 ,2 3,B1-215 ,1 ,,,,1 ,,,,
ME2071 ,Các quá trình chế tạo,3.0,CC02_CC04,17/20,TA,CC02,Trần Doãn Sơn ,CC04,Trần Anh Sơn ,40,Thứ 3 ,2 3,B1-215 ,1 ,,,,1 ,,,,
ME2071 ,Các quá trình chế tạo,3.0,L01_L01,20/20,V,L01,Phan Hoàng Long ,L01, ,60,Thứ 3 ,11 12,H6-313 ,2 ,,,,1 ,,,,
ME2071 ,Các quá trình chế tạo,3.0,L01_L02,20/20,V,L01,Phan Hoàng Long ,L02, ,60,Thứ 3 ,11 12,H6-313 ,2 ,,,,1 ,,,,
ME2071 ,Các quá trình chế tạo,3.0,L01_L03,20/20,V,L01,Phan Hoàng Long ,L03, ,60,Thứ 3 ,11 12,H6-313 ,2 ,,,,1 ,,,,
ME2071 ,Các quá trình chế tạo,3.0,L02_L04,20/20,V,L02,Phan Hoàng Long ,L04, ,60,Thứ 3 ,9 10,H6-212 ,2 ,,,,1 ,,,,
ME2071 ,Các quá trình chế tạo,3.0,L02_L05,20/20,V,L02,Phan Hoàng Long ,L05,Huỳnh Mạnh Diễn ,60,Thứ 3 ,9 10,H6-212 ,2 ,,,,1 ,,,,
ME2071 ,Các quá trình chế tạo,3.0,L02_L06,20/20,V,L02,Phan Hoàng Long ,L06,Huỳnh Mạnh Diễn ,60,Thứ 3 ,9 10,H6-212 ,2 ,,,,1 ,,,,
ME2071 ,Các quá trình chế tạo,3.0,L03_L07,20/20,V,L03,Bành Quốc Nguyên ,L07,Huỳnh Mạnh Diễn ,60,Thứ 3 ,2 3,H6-210 ,2 ,,,,1 ,,,,
ME2071 ,Các quá trình chế tạo,3.0,L03_L08,20/20,V,L03,Bành Quốc Nguyên ,L08,Huỳnh Mạnh Diễn ,60,Thứ 3 ,2 3,H6-210 ,2 ,,,,1 ,,,,
ME2071 ,Các quá trình chế tạo,3.0,L03_L09,20/20,V,L03,Bành Quốc Nguyên ,L09,Huỳnh Mạnh Diễn ,60,Thứ 3 ,2 3,H6-210 ,2 ,,,,1 ,,,,
ME2089 ,Vẽ kỹ thuật cơ khí,4.0,CC01_CC01,40/40,TA,CC01,Lê Khánh Điền ,CC01, ,40,Thứ 2 ,2 3 4 5,C6-501 ,1 ,Thứ 3 ,2 3 4 5 6,C1-102A ,1 ,,,,
ME2089 ,Vẽ kỹ thuật cơ khí,4.0,CC02_CC02,28/40,TA,CC02,Lê Khánh Điền ,CC02,Lê Khánh Điền ,40,Thứ 3 ,8 9 10 11 12,C1-102A ,1 ,Thứ 4 ,3 4 5 6,B4-305 ,1 ,,,,
ME2089 ,Vẽ kỹ thuật cơ khí,4.0,L01_L01,33/40,V,L01,Nguyễn Văn Thạnh ,L01, ,80,Thứ 4 ,2 3 4 5,H6-212 ,2 ,Thứ 5 ,7 8 9 10 11,H3-202 ,2 ,,,,
ME2089 ,Vẽ kỹ thuật cơ khí,4.0,L01_L02,39/40,V,L01,Nguyễn Văn Thạnh ,L02, ,80,Thứ 4 ,2 3 4 5,H6-212 ,2 ,Thứ 4 ,7 8 9 10 11,H3-202 ,2 ,,,,
ME2089 ,Vẽ kỹ thuật cơ khí,4.0,L02_L03,40/40,V,L02,Nguyễn Văn Thạnh ,L03, ,80,Thứ 4 ,8 9 10 11 12,H3-202 ,2 ,Thứ 6 ,2 3 4 5,H6-210 ,2 ,,,,
ME2089 ,Vẽ kỹ thuật cơ khí,4.0,L02_L04,40/40,V,L02,Nguyễn Văn Thạnh ,L04,Trần Trọng Hỷ ,80,Thứ 6 ,2 3 4 5,H6-210 ,2 ,Thứ 7 ,7 8 9 10 11,H3-202 ,2 ,,,,
